Title,Channel,Video_id,Thumbnail,PublishTime,Labels,Image_Name,Class_Name,Image_Path
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,E_QOnwgabm4,https://i.ytimg.com/vi/E_QOnwgabm4/hqdefault.jpg,2023-05-04T15:59:22Z,8,E_QOnwgabm4,Beauty-Fashion,data/Beauty-Fashion/E_QOnwgabm4.jpg
New Year&#39;s Eve Makeup | Tutorials | Cosmopolitan Australia,Cosmopolitan Australia,ETjZTXzpUyg,https://i.ytimg.com/vi/ETjZTXzpUyg/hqdefault.jpg,2014-11-09T22:39:36Z,8,ETjZTXzpUyg,Beauty-Fashion,data/Beauty-Fashion/ETjZTXzpUyg.jpg
#shorts#viralshorts#eyemakeup,Sanee Sha Official,Ff4lU98it8g,https://i.ytimg.com/vi/Ff4lU98it8g/hqdefault.jpg,2023-05-06T12:41:02Z,8,Ff4lU98it8g,Beauty-Fashion,data/Beauty-Fashion/Ff4lU98it8g.jpg
Celeste Makeup Tweezer Tutorial |  Corporate video tutorials,Luke Brown,5bkagCV0yCU,https://i.ytimg.com/vi/5bkagCV0yCU/hqdefault.jpg,2023-03-08T18:27:47Z,8,5bkagCV0yCU,Beauty-Fashion,data/Beauty-Fashion/5bkagCV0yCU.jpg
Flaunt your braids with head wrap #headwrap #video #tutorials,Calista Star Beauty. HeadWrap Tutorials,Ym7VJe2OENY,https://i.ytimg.com/vi/Ym7VJe2OENY/hqdefault.jpg,2023-02-24T10:31:43Z,8,Ym7VJe2OENY,Beauty-Fashion,data/Beauty-Fashion/Ym7VJe2OENY.jpg
#shortvideo #smallbusiness #tutorials #fashion #styling #fashionhacks #sizeinclusive #grwm,IMPREZA - body tape & pasties -,qcvtyoqVQJI,https://i.ytimg.com/vi/qcvtyoqVQJI/hqdefault.jpg,2023-04-21T14:07:27Z,8,qcvtyoqVQJI,Beauty-Fashion,data/Beauty-Fashion/qcvtyoqVQJI.jpg
How to style flawless nail art with Go Glam U-Nique Nail Salon,Cool Maker,7o1_ftzHIIo,https://i.ytimg.com/vi/7o1_ftzHIIo/hqdefault.jpg,2021-08-16T15:29:39Z,8,7o1_ftzHIIo,Beauty-Fashion,data/Beauty-Fashion/7o1_ftzHIIo.jpg
Best Makeup Transformations 2022 |  New Makeup Tutorials Compilation | Makeup Compilation,Makeup Compilation,xMozgcyF8OI,https://i.ytimg.com/vi/xMozgcyF8OI/hqdefault.jpg,2022-05-05T12:39:17Z,8,xMozgcyF8OI,Beauty-Fashion,data/Beauty-Fashion/xMozgcyF8OI.jpg
Makeup Clips / Tutorials - Video by @valpham 😘,Makeup Tutorials,wOjfZERlpTM,https://i.ytimg.com/vi/wOjfZERlpTM/hqdefault.jpg,2016-09-14T19:06:03Z,8,wOjfZERlpTM,Beauty-Fashion,data/Beauty-Fashion/wOjfZERlpTM.jpg
How to Draw a Makeup Beauty Bag Easy Cute 💄,Draw So Cute,vBaKXLishk0,https://i.ytimg.com/vi/vBaKXLishk0/hqdefault.jpg,2022-01-15T14:00:33Z,8,vBaKXLishk0,Beauty-Fashion,data/Beauty-Fashion/vBaKXLishk0.jpg
Hot Lipstick Tutorials|Beautiful Makeup Artist|lips#lipstick,RR Fashion Verge,ojGkk1awqsc,https://i.ytimg.com/vi/ojGkk1awqsc/hqdefault.jpg,2022-10-19T09:42:27Z,8,ojGkk1awqsc,Beauty-Fashion,data/Beauty-Fashion/ojGkk1awqsc.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,_tGDf83zFzA,https://i.ytimg.com/vi/_tGDf83zFzA/hqdefault.jpg,2022-09-15T16:20:16Z,8,_tGDf83zFzA,Beauty-Fashion,data/Beauty-Fashion/_tGDf83zFzA.jpg
Eye Brushes/Easy Makeup tutorials/Blushing Makeup 💄/Makeup kit for beginners/Viral Makeup challenge,Beauty Compilation,0966DxPh4o4,https://i.ytimg.com/vi/0966DxPh4o4/hqdefault.jpg,2021-12-14T12:17:03Z,8,0966DxPh4o4,Beauty-Fashion,data/Beauty-Fashion/0966DxPh4o4.jpg
Hair tutorial / how I style my hair / hair / hot straightening brush / GRWM #shorts,Meg Jamie,rdoYOM3Cq60,https://i.ytimg.com/vi/rdoYOM3Cq60/hqdefault.jpg,2023-05-05T02:00:15Z,8,rdoYOM3Cq60,Beauty-Fashion,data/Beauty-Fashion/rdoYOM3Cq60.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,8TY4BU2VHUc,https://i.ytimg.com/vi/8TY4BU2VHUc/hqdefault.jpg,2023-04-09T16:42:18Z,8,8TY4BU2VHUc,Beauty-Fashion,data/Beauty-Fashion/8TY4BU2VHUc.jpg
PERFECT EYEBROWS TUTORIAL | Everything You Need To Know,Denitslava Makeup,Wj3p0bo_2w0,https://i.ytimg.com/vi/Wj3p0bo_2w0/hqdefault.jpg,2018-09-14T15:29:45Z,8,Wj3p0bo_2w0,Beauty-Fashion,data/Beauty-Fashion/Wj3p0bo_2w0.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,ZbXzYJ2dLgc,https://i.ytimg.com/vi/ZbXzYJ2dLgc/hqdefault.jpg,2022-09-19T12:37:55Z,8,ZbXzYJ2dLgc,Beauty-Fashion,data/Beauty-Fashion/ZbXzYJ2dLgc.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,-HHkQW1sgxM,https://i.ytimg.com/vi/-HHkQW1sgxM/hqdefault.jpg,2023-04-07T16:43:14Z,8,-HHkQW1sgxM,Beauty-Fashion,data/Beauty-Fashion/-HHkQW1sgxM.jpg
💇‍♀️Easy Hair Style for Long Hair TOP | Amazing Hairstyles Tutorials  #1 👱‍♀️ #shorts​ #hair​,Makeup Ideas,C20Z_q7mZCY,https://i.ytimg.com/vi/C20Z_q7mZCY/hqdefault.jpg,2021-10-22T04:30:02Z,8,C20Z_q7mZCY,Beauty-Fashion,data/Beauty-Fashion/C20Z_q7mZCY.jpg
Glitter eye look//Srivalli ❤️🥰/makeup look//secret tutorials//YouTube shorts//like this video,SECRET TUTORIALS,OrmH6oE3tt4,https://i.ytimg.com/vi/OrmH6oE3tt4/hqdefault.jpg,2022-02-18T14:55:11Z,8,OrmH6oE3tt4,Beauty-Fashion,data/Beauty-Fashion/OrmH6oE3tt4.jpg
DIY Makeup Tutorials 😍 Makeup Hacks / Makeup Kit / Makeup Video / Best Beauty Tips  #shorts #makeup,Makeup Ideas,bOCgsDrQ2IY,https://i.ytimg.com/vi/bOCgsDrQ2IY/hqdefault.jpg,2021-12-10T20:30:02Z,8,bOCgsDrQ2IY,Beauty-Fashion,data/Beauty-Fashion/bOCgsDrQ2IY.jpg
Go to look makeup tutorials | mehndi look | WEEDING GUEST MAKEUP TUTORIAL | new fashion updates,new fashion updates,CJwl49U-Zms,https://i.ytimg.com/vi/CJwl49U-Zms/hqdefault.jpg,2021-05-27T14:13:56Z,8,CJwl49U-Zms,Beauty-Fashion,data/Beauty-Fashion/CJwl49U-Zms.jpg
nail art without tool |for tutorials visit my channel #shorts #youtubeshorts #trending #fashion #diy,Fashion Trend with Nadia,wTxGri4ZaS4,https://i.ytimg.com/vi/wTxGri4ZaS4/hqdefault.jpg,2022-12-19T15:44:31Z,8,wTxGri4ZaS4,Beauty-Fashion,data/Beauty-Fashion/wTxGri4ZaS4.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,O5UVspzi2Qc,https://i.ytimg.com/vi/O5UVspzi2Qc/hqdefault.jpg,2023-05-04T15:58:21Z,8,O5UVspzi2Qc,Beauty-Fashion,data/Beauty-Fashion/O5UVspzi2Qc.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,wAOYwUC0pxI,https://i.ytimg.com/vi/wAOYwUC0pxI/hqdefault.jpg,2023-05-02T16:08:15Z,8,wAOYwUC0pxI,Beauty-Fashion,data/Beauty-Fashion/wAOYwUC0pxI.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,F0pdTTSpMcU,https://i.ytimg.com/vi/F0pdTTSpMcU/hqdefault.jpg,2023-03-07T15:13:13Z,8,F0pdTTSpMcU,Beauty-Fashion,data/Beauty-Fashion/F0pdTTSpMcU.jpg
Trendy Hairstyles Tutorials For Women &amp; Hair Color transformation  Amazing Hairstyle ideas # 253,Hair Designer,FPkRqlVe63w,https://i.ytimg.com/vi/FPkRqlVe63w/hqdefault.jpg,2021-10-18T03:15:45Z,8,FPkRqlVe63w,Beauty-Fashion,data/Beauty-Fashion/FPkRqlVe63w.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,Ms7td9lND88,https://i.ytimg.com/vi/Ms7td9lND88/hqdefault.jpg,2023-05-01T15:14:10Z,8,Ms7td9lND88,Beauty-Fashion,data/Beauty-Fashion/Ms7td9lND88.jpg
Makeup Tutorials#Bridal Makeup#yearofyou #Eye &amp; Lips Makeup,Fashion Designs 2023,RyHtAikRoXg,https://i.ytimg.com/vi/RyHtAikRoXg/hqdefault.jpg,2023-04-27T12:14:40Z,8,RyHtAikRoXg,Beauty-Fashion,data/Beauty-Fashion/RyHtAikRoXg.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,o50nnwedQwo,https://i.ytimg.com/vi/o50nnwedQwo/hqdefault.jpg,2023-05-05T16:19:24Z,8,o50nnwedQwo,Beauty-Fashion,data/Beauty-Fashion/o50nnwedQwo.jpg
steps of eyes makeup tutorials different Different types of eyes makeup 12 April 2023, 💕All Over Fashion Tips💕,9F4nswxUQRA,https://i.ytimg.com/vi/9F4nswxUQRA/hqdefault.jpg,2023-04-12T18:56:23Z,8,9F4nswxUQRA,Beauty-Fashion,data/Beauty-Fashion/9F4nswxUQRA.jpg
Trendy Hairstyles Tutorials For Women &amp; Hair Color transformation  Amazing Hairstyle ideas # 303,Hair Designer,C8PFlrDhTPI,https://i.ytimg.com/vi/C8PFlrDhTPI/hqdefault.jpg,2021-10-22T00:49:10Z,8,C8PFlrDhTPI,Beauty-Fashion,data/Beauty-Fashion/C8PFlrDhTPI.jpg
Maquiagem colorido 💕#shorts #makeup #maquiagem #maquiagembrasil #maquillaje #tutorials #beauty,Mundo Feminino Makeup,IUy5Z5NnKDk,https://i.ytimg.com/vi/IUy5Z5NnKDk/hqdefault.jpg,2022-02-23T01:55:04Z,8,IUy5Z5NnKDk,Beauty-Fashion,data/Beauty-Fashion/IUy5Z5NnKDk.jpg
#Shorts 💄💋Amazing Make Up Tutorials #beauty #lipstick #eyeliner #hair #beauty,Build Your Taste,B_DbL8we8dw,https://i.ytimg.com/vi/B_DbL8we8dw/hqdefault.jpg,2021-07-27T06:37:25Z,8,B_DbL8we8dw,Beauty-Fashion,data/Beauty-Fashion/B_DbL8we8dw.jpg
Best Makeup Transformation 2022 | New Makeup Tutorials | DIY Makeup Tutorial Life Hacks for Girls,Beauty Show,8ftBkIFyxXU,https://i.ytimg.com/vi/8ftBkIFyxXU/hqdefault.jpg,2022-09-27T07:00:02Z,8,8ftBkIFyxXU,Beauty-Fashion,data/Beauty-Fashion/8ftBkIFyxXU.jpg
Makeup Clips / Tutorials - Video by @sandyyperez 😘👌,Makeup Tutorials,2SXX5D9JGpE,https://i.ytimg.com/vi/2SXX5D9JGpE/hqdefault.jpg,2016-10-05T03:19:54Z,8,2SXX5D9JGpE,Beauty-Fashion,data/Beauty-Fashion/2SXX5D9JGpE.jpg
How to do a double bow head wrap #headwrap #tutorials #shorts https://youtu.be/rPna8cUpU-E,Calista Star Beauty. HeadWrap Tutorials,mqjRTef53N4,https://i.ytimg.com/vi/mqjRTef53N4/hqdefault.jpg,2023-03-07T19:56:37Z,8,mqjRTef53N4,Beauty-Fashion,data/Beauty-Fashion/mqjRTef53N4.jpg
New Hairstyles For Girls 2022 #shorts #ytshorts #youtubeshorts #tutorials,Fashion Tools,pDQ4VWApA4o,https://i.ytimg.com/vi/pDQ4VWApA4o/hqdefault.jpg,2021-12-11T05:30:04Z,8,pDQ4VWApA4o,Beauty-Fashion,data/Beauty-Fashion/pDQ4VWApA4o.jpg
Find bridal business education + bridal hair tutorials on my channel.,Megan Lorson,-N6bvPn-lhk,https://i.ytimg.com/vi/-N6bvPn-lhk/hqdefault.jpg,2022-12-05T18:18:14Z,8,-N6bvPn-lhk,Beauty-Fashion,data/Beauty-Fashion/-N6bvPn-lhk.jpg
lipstick Tutorials #diyfashionhouse#lipstick #viral #shorts #trending #subscribe #fashion #redlipsti,DIY Fashion House,cv_XfWIeS34,https://i.ytimg.com/vi/cv_XfWIeS34/hqdefault.jpg,2022-04-18T17:11:21Z,8,cv_XfWIeS34,Beauty-Fashion,data/Beauty-Fashion/cv_XfWIeS34.jpg
ORIGINAL NAIL TRANSITION @cherrysclaws #NAILS #BEAUTY#TUTORIALS #tipsandtricks#fashion #originals,Cherrys Claws,6Hw4oWJvFr4,https://i.ytimg.com/vi/6Hw4oWJvFr4/hqdefault.jpg,2023-01-16T03:26:48Z,8,6Hw4oWJvFr4,Beauty-Fashion,data/Beauty-Fashion/6Hw4oWJvFr4.jpg
#hairstyle#shorts simple hairstyles Tutorials 😲 2k21,hair tutorials,X5Qx6o9X4c8,https://i.ytimg.com/vi/X5Qx6o9X4c8/hqdefault.jpg,2021-11-25T12:20:41Z,8,X5Qx6o9X4c8,Beauty-Fashion,data/Beauty-Fashion/X5Qx6o9X4c8.jpg
Prosthetic Finger Application &amp; Removal @amputee.barbie created this Beautiful Detailed Finger,ilysm Nails,0CHWNAhxXHU,https://i.ytimg.com/vi/0CHWNAhxXHU/hqdefault.jpg,2022-02-20T23:43:07Z,8,0CHWNAhxXHU,Beauty-Fashion,data/Beauty-Fashion/0CHWNAhxXHU.jpg
Fashion Photo shoot with Jenie Beauty Box  | Tamil Photography Tutorials,R.Prasanna Venkatesh,9h0SmemxSys,https://i.ytimg.com/vi/9h0SmemxSys/hqdefault.jpg,2019-12-07T14:44:16Z,8,9h0SmemxSys,Beauty-Fashion,data/Beauty-Fashion/9h0SmemxSys.jpg
"Easy, Classic Red Lip Makeup Look | Makeup Tutorials and Beauty Reviews | Camila Coelho",Camila Coelho,PPg6Klo9izA,https://i.ytimg.com/vi/PPg6Klo9izA/hqdefault.jpg,2015-08-31T17:00:01Z,8,PPg6Klo9izA,Beauty-Fashion,data/Beauty-Fashion/PPg6Klo9izA.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,9uV-ZXHdEhU,https://i.ytimg.com/vi/9uV-ZXHdEhU/hqdefault.jpg,2023-05-07T15:27:04Z,8,9uV-ZXHdEhU,Beauty-Fashion,data/Beauty-Fashion/9uV-ZXHdEhU.jpg
lips ticks tutorials,Tiktokverse,HgN_q047N-4,https://i.ytimg.com/vi/HgN_q047N-4/hqdefault.jpg,2023-04-06T01:45:43Z,8,HgN_q047N-4,Beauty-Fashion,data/Beauty-Fashion/HgN_q047N-4.jpg
"Simple Head wrap, African #tutorials #headwrap #shorts",Calista Star Beauty. HeadWrap Tutorials,nzrfqKE9Twk,https://i.ytimg.com/vi/nzrfqKE9Twk/hqdefault.jpg,2023-03-24T22:03:24Z,8,nzrfqKE9Twk,Beauty-Fashion,data/Beauty-Fashion/nzrfqKE9Twk.jpg
Eye Liner tutorials #eyelinerideas #diyfashionhouse #eyeshadowtutorial #eyemakeup #viral #subscribe,DIY Fashion House,r695RqdzD8o,https://i.ytimg.com/vi/r695RqdzD8o/hqdefault.jpg,2022-03-21T07:08:57Z,8,r695RqdzD8o,Beauty-Fashion,data/Beauty-Fashion/r695RqdzD8o.jpg
Beautiful black hair style tutorials for our girls,Purple Empress Lounge - QC3⚡️,GDobP2I-G3o,https://i.ytimg.com/vi/GDobP2I-G3o/hqdefault.jpg,2022-07-01T00:04:40Z,8,GDobP2I-G3o,Beauty-Fashion,data/Beauty-Fashion/GDobP2I-G3o.jpg
#hairstyle#shorts Simple beautiful  Hairstyles Tutorials 😮,hair tutorials,SAWFJsPm_YQ,https://i.ytimg.com/vi/SAWFJsPm_YQ/hqdefault.jpg,2021-11-15T09:23:36Z,8,SAWFJsPm_YQ,Beauty-Fashion,data/Beauty-Fashion/SAWFJsPm_YQ.jpg
Daisy Jones’s Riley Keough’s Guide to Glowing Skin and No-Makeup Makeup | Beauty Secrets | Vogue,Vogue,hym-0eGiuoY,https://i.ytimg.com/vi/hym-0eGiuoY/hqdefault.jpg,2022-05-18T12:00:02Z,8,hym-0eGiuoY,Beauty-Fashion,data/Beauty-Fashion/hym-0eGiuoY.jpg
Asian Lips  Makeup Tutorials Compilation | New Makeup 2023 | Makeup Trend |मेकअप ट्रेंड | 彩妝潮流,Trendy Design,pxGokM5BJfk,https://i.ytimg.com/vi/pxGokM5BJfk/hqdefault.jpg,2022-02-24T09:00:57Z,8,pxGokM5BJfk,Beauty-Fashion,data/Beauty-Fashion/pxGokM5BJfk.jpg
❤️🎀#beautiful #fashion #shorts #hairstyle #hairclip #hair #shortvideo  #viral,My hairstyles house,UPQPHG018U8,https://i.ytimg.com/vi/UPQPHG018U8/hqdefault.jpg,2023-05-10T03:30:52Z,8,UPQPHG018U8,Beauty-Fashion,data/Beauty-Fashion/UPQPHG018U8.jpg
makeup tutorials 2022,AlexA Fashion Hub,23E4e_b7SCA,https://i.ytimg.com/vi/23E4e_b7SCA/hqdefault.jpg,2022-03-23T10:35:07Z,8,23E4e_b7SCA,Beauty-Fashion,data/Beauty-Fashion/23E4e_b7SCA.jpg
Asian Lips  Makeup Tutorials Compilation | एशियाई होंठ मेकअप ट्यूटोरियल संकलन | New Makeup 2023 |,Trendy Design,T2Z4MJX40t4,https://i.ytimg.com/vi/T2Z4MJX40t4/hqdefault.jpg,2022-02-27T17:31:22Z,8,T2Z4MJX40t4,Beauty-Fashion,data/Beauty-Fashion/T2Z4MJX40t4.jpg
Makeup tutorials,VT channel,d9Hp5gtevMc,https://i.ytimg.com/vi/d9Hp5gtevMc/hqdefault.jpg,2020-10-06T10:39:32Z,8,d9Hp5gtevMc,Beauty-Fashion,data/Beauty-Fashion/d9Hp5gtevMc.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,iA5yN_wP1r0,https://i.ytimg.com/vi/iA5yN_wP1r0/hqdefault.jpg,2023-02-22T14:58:25Z,8,iA5yN_wP1r0,Beauty-Fashion,data/Beauty-Fashion/iA5yN_wP1r0.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,gEOv3gjJMlc,https://i.ytimg.com/vi/gEOv3gjJMlc/hqdefault.jpg,2022-08-21T15:12:04Z,8,gEOv3gjJMlc,Beauty-Fashion,data/Beauty-Fashion/gEOv3gjJMlc.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,WGk6xbWZ0l4,https://i.ytimg.com/vi/WGk6xbWZ0l4/hqdefault.jpg,2022-08-20T12:44:57Z,8,WGk6xbWZ0l4,Beauty-Fashion,data/Beauty-Fashion/WGk6xbWZ0l4.jpg
Lipstick Tutorials For 2022 💄 New Amazing Lip Art Ideas,Beauty Compilation,nwLMptNh2PM,https://i.ytimg.com/vi/nwLMptNh2PM/hqdefault.jpg,2022-11-27T20:00:24Z,8,nwLMptNh2PM,Beauty-Fashion,data/Beauty-Fashion/nwLMptNh2PM.jpg
Easy bun hairstyle  // hair braid // Hair Tutorials #2022   #057,Tips Remedios Naturales,9tzoGTtZJX0,https://i.ytimg.com/vi/9tzoGTtZJX0/hqdefault.jpg,2022-10-25T17:00:06Z,8,9tzoGTtZJX0,Beauty-Fashion,data/Beauty-Fashion/9tzoGTtZJX0.jpg
Best Makeup Transformation 2022 | New Makeup Tutorials | DIY Makeup Tutorial Life Hacks for Girls,Beauty Show,aMfR8iLk4Y4,https://i.ytimg.com/vi/aMfR8iLk4Y4/hqdefault.jpg,2022-10-08T15:35:48Z,8,aMfR8iLk4Y4,Beauty-Fashion,data/Beauty-Fashion/aMfR8iLk4Y4.jpg
Easy cutcrease makeup hack for beginners💜☔️ | big sister makeup tutorials #makeuphacks #shorts,colleen.makeupp,wVw-T0v3Ccg,https://i.ytimg.com/vi/wVw-T0v3Ccg/hqdefault.jpg,2022-12-05T22:30:52Z,8,wVw-T0v3Ccg,Beauty-Fashion,data/Beauty-Fashion/wVw-T0v3Ccg.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,KuuuZNgUACw,https://i.ytimg.com/vi/KuuuZNgUACw/hqdefault.jpg,2022-08-21T15:03:09Z,8,KuuuZNgUACw,Beauty-Fashion,data/Beauty-Fashion/KuuuZNgUACw.jpg
Best Makeup Transformation 2022 | New Makeup Tutorials | DIY Makeup Tutorial Life Hacks for Girls,Beauty Show,883pmsbaFkE,https://i.ytimg.com/vi/883pmsbaFkE/hqdefault.jpg,2022-09-09T14:14:48Z,8,883pmsbaFkE,Beauty-Fashion,data/Beauty-Fashion/883pmsbaFkE.jpg
Easy Nail Art #shorts #short #shortvideo #shortsvideo #tutorial #tutorials #nailart #manicure #nails,Makeup Collector,BQAChPD_ZfY,https://i.ytimg.com/vi/BQAChPD_ZfY/hqdefault.jpg,2023-01-13T01:00:03Z,8,BQAChPD_ZfY,Beauty-Fashion,data/Beauty-Fashion/BQAChPD_ZfY.jpg
Easy bun hairstyle  // hair braid // Hair Tutorials #2022   #055,Tips Remedios Naturales,vY9ju1Me3Bw,https://i.ytimg.com/vi/vY9ju1Me3Bw/hqdefault.jpg,2022-10-24T18:00:20Z,8,vY9ju1Me3Bw,Beauty-Fashion,data/Beauty-Fashion/vY9ju1Me3Bw.jpg
Best Makeup Transformation 2022 | New Makeup Tutorials | DIY Makeup Tutorial Life Hacks for Girls,Beauty Show,2YxY3LWy4yc,https://i.ytimg.com/vi/2YxY3LWy4yc/hqdefault.jpg,2022-09-30T18:30:05Z,8,2YxY3LWy4yc,Beauty-Fashion,data/Beauty-Fashion/2YxY3LWy4yc.jpg
25+ Creative Eye Makeup Art Trend | New Makeup Tutorials Compilation,Nail Tube,tDmtKcoYuXY,https://i.ytimg.com/vi/tDmtKcoYuXY/hqdefault.jpg,2021-12-20T14:00:22Z,8,tDmtKcoYuXY,Beauty-Fashion,data/Beauty-Fashion/tDmtKcoYuXY.jpg
WHY NO ONE WATCHES MAKEUP TUTORIALS ON YOUTUBE ANYMORE! | calling out content creators!,Kayce Dinobi ,irJZE13QpcQ,https://i.ytimg.com/vi/irJZE13QpcQ/hqdefault.jpg,2020-04-09T12:59:04Z,8,irJZE13QpcQ,Beauty-Fashion,data/Beauty-Fashion/irJZE13QpcQ.jpg
SIMPLE HAIRSTYLES FOR EVERYDAY ❤💖- Hair Tutorials,NANA 33M,8Rf7uFSXSFU,https://i.ytimg.com/vi/8Rf7uFSXSFU/hqdefault.jpg,2022-02-20T12:12:05Z,8,8Rf7uFSXSFU,Beauty-Fashion,data/Beauty-Fashion/8Rf7uFSXSFU.jpg
Amazing hairstyles tutorials #shorts #viralshorts #hairtutorial,Girly ideaz,XFVmo1f1P9I,https://i.ytimg.com/vi/XFVmo1f1P9I/hqdefault.jpg,2023-01-15T04:28:19Z,8,XFVmo1f1P9I,Beauty-Fashion,data/Beauty-Fashion/XFVmo1f1P9I.jpg
TIKTOK HAIR TRANSFORMATION (586) ⚠️ SIMPLE HAIRSTYLES FOR EVERYDAY ⚠️  Hair Tutorials #shorts,hairinspo,BpBp3EFhaB0,https://i.ytimg.com/vi/BpBp3EFhaB0/hqdefault.jpg,2021-09-19T09:45:01Z,8,BpBp3EFhaB0,Beauty-Fashion,data/Beauty-Fashion/BpBp3EFhaB0.jpg
Beginners head wrap #headwrap #tutorials #viralvideo #shorts https://youtu.be/rPna8cUpU-E,Calista Star Beauty. HeadWrap Tutorials,-PlQ2kwd70s,https://i.ytimg.com/vi/-PlQ2kwd70s/hqdefault.jpg,2023-03-11T18:43:01Z,8,-PlQ2kwd70s,Beauty-Fashion,data/Beauty-Fashion/-PlQ2kwd70s.jpg
Best Makeup Transformations 2018 | New Makeup Tutorials Compilation,Beauty Tv,MXe14YHhuZw,https://i.ytimg.com/vi/MXe14YHhuZw/hqdefault.jpg,2018-07-01T22:18:16Z,8,MXe14YHhuZw,Beauty-Fashion,data/Beauty-Fashion/MXe14YHhuZw.jpg
Like and subscribe for more tutorials 😘😘😘😘,"Hair, nail and beauty",6NNm92b62nU,https://i.ytimg.com/vi/6NNm92b62nU/hqdefault.jpg,2022-05-08T20:25:07Z,8,6NNm92b62nU,Beauty-Fashion,data/Beauty-Fashion/6NNm92b62nU.jpg
Little Daughter Hairstyle Tutorials #tiktok #hack #shorts,1M Viral Beauty,KujhG6e-Gvg,https://i.ytimg.com/vi/KujhG6e-Gvg/hqdefault.jpg,2022-11-13T02:45:00Z,8,KujhG6e-Gvg,Beauty-Fashion,data/Beauty-Fashion/KujhG6e-Gvg.jpg
Hair Tutorials/Amazing Hairstyles for Short Hair 🌺 Best Hairstyles for Girls,NANA 33M,kPFXSWNtJOQ,https://i.ytimg.com/vi/kPFXSWNtJOQ/hqdefault.jpg,2022-08-21T15:13:56Z,8,kPFXSWNtJOQ,Beauty-Fashion,data/Beauty-Fashion/kPFXSWNtJOQ.jpg
Jennie Hairstyle Tutorials Black 🖤 Pink 💗,Ruli Beauty,Hoh1QNSfwoU,https://i.ytimg.com/vi/Hoh1QNSfwoU/hqdefault.jpg,2023-04-11T03:54:22Z,8,Hoh1QNSfwoU,Beauty-Fashion,data/Beauty-Fashion/Hoh1QNSfwoU.jpg
Need hair and beauty tutorials  Welcome to my channel!,Hammad Rashid,Yl316QLBa2g,https://i.ytimg.com/vi/Yl316QLBa2g/hqdefault.jpg,2014-01-23T06:47:09Z,8,Yl316QLBa2g,Beauty-Fashion,data/Beauty-Fashion/Yl316QLBa2g.jpg
Nats Tutorials - Which side do you prefer?! 🤩 Comment below!  #makeup #makeuptutorial #blush #beauty,Tutorial Make Up,yvoQlC5fCr8,https://i.ytimg.com/vi/yvoQlC5fCr8/hqdefault.jpg,2021-04-10T18:24:46Z,8,yvoQlC5fCr8,Beauty-Fashion,data/Beauty-Fashion/yvoQlC5fCr8.jpg
How to Get A Flawless Spring Glow | Makeup Tutorials and Beauty Reviews | Camila Coelho,Camila Coelho,v3vugvxHeJ8,https://i.ytimg.com/vi/v3vugvxHeJ8/hqdefault.jpg,2016-05-03T17:00:02Z,8,v3vugvxHeJ8,Beauty-Fashion,data/Beauty-Fashion/v3vugvxHeJ8.jpg
Day-3 | Summer Hair Growth Challenge Series | बालों में visible result देखे in just 7 days #thesoni,The Soni,nFwh6MbPIWQ,https://i.ytimg.com/vi/nFwh6MbPIWQ/hqdefault.jpg,2023-05-03T04:30:15Z,8,nFwh6MbPIWQ,Beauty-Fashion,data/Beauty-Fashion/nFwh6MbPIWQ.jpg
Eye liner tutorials #eyelinerideas #diyfashionhouse #eyeshadowtutorial #eyemakeup #viral#subscribe,DIY Fashion House,xtPEiDMNciw,https://i.ytimg.com/vi/xtPEiDMNciw/hqdefault.jpg,2022-04-09T17:10:14Z,8,xtPEiDMNciw,Beauty-Fashion,data/Beauty-Fashion/xtPEiDMNciw.jpg
